id,nombre,imagen_url,explicacion_teorica,explicacion_tecnica
3089,Sombrero Mortífero de Rabadon,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3089.png,Aumenta enormemente el poder de habilidad.,FlatMagicDamageMod=130
3091,Al Filo de la Cordura,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3091.png,Resiste el daño mágico y aférrate a la vida.,FlatSpellBlockMod=45; PercentAttackSpeedMod=0.5
3094,Cañón de Fuego Rápido,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3094.png,El movimiento genera cargas que liberan un ataque de fuego de asedio.,FlatCritChanceMod=0.25; PercentAttackSpeedMod=0.35; PercentMovementSpeedMod=0.04
3095,Objeto obsoleto,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3095.png,Incrementa considerablemente el poder de otros efectos energizados.,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50; PercentAttackSpeedMod=0.2
3097,Filo de la Tormenta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3097.png,Mata súbditos enemigos de vez en cuando para otorgarle oro a un aliado cercano.,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50; PercentAttackSpeedMod=0.2
3100,Maldición del Liche,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3100.png,Otorga una bonificación al siguiente ataque tras lanzar un hechizo.,FlatMagicDamageMod=100; PercentMovementSpeedMod=0.04
3102,Velo de la Banshee,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3102.png,Bloquea periódicamente las habilidades enemigas.,FlatSpellBlockMod=40; FlatMagicDamageMod=105
3105,Égida de la Legión,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3105.png,Otorga Armadura y Resistencia Mágica.,FlatSpellBlockMod=25; FlatArmorMod=25
3107,Redención,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3107.png,Activa para curar aliados e infligir daño en área a enemigos.,FlatMagicDamageMod=30
3108,Códice Diabólico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3108.png,Aumenta el poder de habilidad y la reducción de enfriamiento.,FlatMagicDamageMod=25
3109,Promesa del Caballero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3109.png,Únete a un aliado para protegerse mutuamente.,FlatHPPoolMod=200; FlatArmorMod=40
3110,Corazón de Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3110.png,Aumenta considerablemente la armadura y ralentiza los ataques básicos del enemigo.,FlatMPPoolMod=400; FlatArmorMod=75
3111,Botas de Mercurio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3111.png,Aumenta la velocidad de movimiento y reduce la duración de efectos incapacitantes.,FlatSpellBlockMod=20; FlatMovementSpeedMod=45
3112,Orbe del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3112.png,Buen objeto inicial para magos.,FlatHPPoolMod=150; FlatMagicDamageMod=50
3113,Brisa de Éter,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3113.png,Aumenta el Poder de Habilidad y la Velocidad de Movimiento.,FlatMagicDamageMod=30; PercentMovementSpeedMod=0.04
3114,Ídolo Prohibido,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3114.png,"Aumenta el poder de curaciones y escudos, la regeneración de maná y la reducción de enfriamiento.",
3115,Diente de Nashor,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3115.png,"Aumenta la Velocidad de Ataque, el Poder de Habilidad y la Reducción de Enfriamiento.",FlatMagicDamageMod=80; PercentAttackSpeedMod=0.5
3116,Cetro de Cristal de Rylai,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3116.png,Las habilidades ralentizan a los enemigos.,FlatHPPoolMod=400; FlatMagicDamageMod=65
3117,Botas de Movilidad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3117.png,Mejora en gran medida la Velocidad de Movimiento cuando no estás en combate.,FlatMovementSpeedMod=45
3118,Maldad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3118.png,Únete a un aliado para protegerse mutuamente.,FlatMPPoolMod=600; FlatMagicDamageMod=90
3119,Umbral del Invierno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3119.png,,FlatMPPoolMod=500; FlatHPPoolMod=550
3121,Invierno Nórdico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3121.png,,FlatMPPoolMod=1000; FlatHPPoolMod=550
3123,El Llamado del Verdugo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3123.png,Derrota a enemigos con mucha ganancia de Vida.,FlatPhysicalDamageMod=15
3124,Espadafuria de Guinsoo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3124.png,,FlatMagicDamageMod=30; FlatPhysicalDamageMod=30; PercentAttackSpeedMod=0.25
3128,Garra de la Muerte Ígnea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3128.png,Puede activarse para aumentar todo el Daño Mágico causado a un campeón enemigo.,FlatMagicDamageMod=120
3131,Espada de los Dioses,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3131.png,"Al activarse, obtienes 100% de probabilidad de golpe crítico por unos momentos",FlatPhysicalDamageMod=30; PercentAttackSpeedMod=0.25
3133,Martillo de Guerra de Caulfield,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3133.png,Aumenta el daño de ataque y la reducción de enfriamiento.,FlatPhysicalDamageMod=20
3134,Puñal Serrado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3134.png,Aumenta el Daño de Ataque y la Letalidad.,FlatPhysicalDamageMod=20
3135,Báculo del Vacío,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3135.png,Aumenta el Daño Mágico.,FlatMagicDamageMod=95
3137,Criptorretoño,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3137.png,Puede activarse para quitar todas las debilitaciones y ganar una enorme cantidad de Velocidad de Movimiento.,FlatMagicDamageMod=75
3139,Cimitarra Mercurial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3139.png,Puede activarse para quitar todas las debilitaciones de control de masas y ganar una enorme cantidad de Velocidad de Movimiento.,FlatSpellBlockMod=35; FlatPhysicalDamageMod=50; PercentLifeStealMod=0.1
3140,Fajín de Mercurio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3140.png,Puede activarse para quitar todas las debilitaciones de control de masas.,FlatSpellBlockMod=30
3142,Espada Fantasma de Youmuu,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3142.png,Se activa para aumentar en gran cantidad la Velocidad de Movimiento.,FlatPhysicalDamageMod=55; PercentMovementSpeedMod=0.04
3143,Presagio de Randuin,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3143.png,Aumenta notablemente las defensas y puede activarse para ralentizar a los enemigos cercanos.,FlatHPPoolMod=350; FlatArmorMod=75
3144,Honda del Explorador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3144.png,Puede activarse para infligir daño mágico y ralentizar al campeón objetivo.,PercentAttackSpeedMod=0.2
3145,Alternador Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3145.png,Aumenta el poder de habilidad. Inflige daño mágico extra periódicamente.,FlatMagicDamageMod=45
3146,Sablepistola Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3146.png,Aumenta el Daño de Ataque y el Poder de Habilidad y se puede activar para ralentizar a un objetivo.,FlatMagicDamageMod=80; FlatPhysicalDamageMod=40
3147,Antifaz Embrujado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3147.png,Inflige daño físico adicional al emboscar enemigos.,FlatHPPoolMod=200; FlatMagicDamageMod=30
3152,Cinturón Cohete Hextech,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3152.png,Puede activarse para deslizarse hacia delante y desatar una explosión de fuego.,FlatHPPoolMod=300; FlatMagicDamageMod=70
3153,Espada del Rey Arruinado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3153.png,"Inflige daño según la vida del objetivo, puede robar velocidad de movimiento.",FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.25; PercentLifeStealMod=0.1
3155,Sorbechizos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3155.png,Aumenta el daño de ataque y la resistencia mágica.,FlatSpellBlockMod=25; FlatPhysicalDamageMod=25
3156,Fauces de Malmortius,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3156.png,Otorga Daño de Ataque adicional cuando tienes poca Vida.,FlatSpellBlockMod=40; FlatPhysicalDamageMod=60
3157,Reloj de Arena de Zhonya,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3157.png,Actívalo para volverte invencible. No podrás realizar ninguna acción.,FlatMagicDamageMod=105; FlatArmorMod=50
3158,Botas Jonias de la Lucidez,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3158.png,Aumenta la Velocidad de Movimiento y la Reducción de Enfriamiento.,FlatMovementSpeedMod=45
3161,Lanza de Shojin,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3161.png,Reduce una cantidad fija del daño recibido de campeones. Atacar con varios campeones enemigos cercanos potencia este efecto durante un breve periodo.,FlatHPPoolMod=450; FlatPhysicalDamageMod=45
3165,Morellonomicón,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3165.png,Aumenta el daño mágico.,FlatHPPoolMod=350; FlatMagicDamageMod=75
3168,Camino Inmortal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3168.png,,FlatMovementSpeedMod=45
3170,Botas de Marcha Rápida,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3170.png,Mejora la defensa y reduce la duración de los efectos incapacitantes.,FlatMovementSpeedMod=65
3171,Botas de Lucidez Carmesí ,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3171.png,,FlatMovementSpeedMod=45
3172,Grebas de Armacero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3172.png,Movilidad y Tenacidad,FlatMovementSpeedMod=45; PercentAttackSpeedMod=0.4; PercentLifeStealMod=0.05
3173,Trituradoras Aceradas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3173.png,Aumenta la Velocidad de Movimiento y la Reducción de Enfriamiento.,FlatSpellBlockMod=30; FlatMovementSpeedMod=45
3174,Blindadas de Avance ,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3174.png,Puedes infligir daño para alimentar tus curaciones y escudos.,FlatMovementSpeedMod=45; FlatArmorMod=35
3175,Zapatos de Lanzahechizos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3175.png,,FlatMovementSpeedMod=45
3176,Avance Implacable,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3176.png,,FlatMovementSpeedMod=55
3177,Espada del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3177.png,Un buen objeto inicial para atacantes,FlatHPPoolMod=150; FlatPhysicalDamageMod=30
3179,Espada de la Penumbra,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3179.png,Otorga detección de trampas y centinelas periódicamente.,FlatPhysicalDamageMod=60
3181,Rompecascos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3181.png,,FlatHPPoolMod=500; FlatPhysicalDamageMod=40; PercentMovementSpeedMod=0.04
3184,Martillo del Guardián,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3184.png,Buen objeto inicial para atacantes.,FlatHPPoolMod=150; FlatPhysicalDamageMod=25; PercentLifeStealMod=0.05
3190,Relicario de los Solari de Hierro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3190.png,Se activa para proteger a aliados cercanos del daño.,FlatSpellBlockMod=25; FlatHPPoolMod=200; FlatArmorMod=25
3193,Armadura Pétrea,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3193.png,Aumenta considerablemente la defensa cerca de múltiples enemigos.,FlatSpellBlockMod=60; FlatArmorMod=60
3211,Hábito del Espectro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3211.png,Mejora la defensa y otorga regeneración al recibir daño.,FlatSpellBlockMod=35; FlatHPPoolMod=200
3222,Bendición de Mikael,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3222.png,Puede activarse para eliminar todos los efectos incapacitantes de un campeón aliado.,FlatHPPoolMod=250
3302,Terminus,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3302.png,Mata súbditos enemigos de vez en cuando para otorgarle oro a un aliado cercano.,FlatPhysicalDamageMod=30; PercentAttackSpeedMod=0.35
3330,Efigie de Espantapájaros,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3330.png,Coloca un Centinela Invisible periódicamente,
3340,Centinela Invisible,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3340.png,Coloca periódicamente un Centinela Invisible.,
3348,Explorador Arcano,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3348.png,"Al activarse, revela una zona cercana del mapa.",
3349,Singularidad Brillante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3349.png,"Lux crea una zona luminosa que Ralentiza en @Slow@ y revela la zona. Tras 5 seg o al volver a lanzar esta habilidad, detona, lo que inflige @TotalDamage@ de daño mágico y Ralentiza durante un @SlowLingerDuration@ seg adicional.",
3363,Alteración de Visión Lejana,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3363.png,Otorga rango aumentado y revela la zona seleccionada.,
3364,Lente del Oráculo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3364.png,Desactiva los centinelas y las trampas invisibles cercanos durante cierto tiempo.,
3398,Recuerdito de fiesta pequeño,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3398.png,,
3399,Recuerdito de fiesta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3399.png,,
3400,Tu parte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3400.png,,
3430,Rito de Ruina,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3430.png,,FlatMagicDamageMod=50; FlatCritChanceMod=0.25
3504,Pebetero Ardiente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3504.png,Los efectos de curación y escudos en otras unidades otorgan a ambos velocidad de ataque y sus ataques infligen daño mágico adicional al impacto.,FlatMagicDamageMod=45; PercentMovementSpeedMod=0.04
3508,Saqueador de Esencias,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3508.png,,FlatCritChanceMod=0.25; FlatPhysicalDamageMod=50
3513,Ojo del Heraldo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3513.png,Ojo del Heraldo - Un Regalo del Vacío.,
3599,Lanza Negra de Kalista,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3599.png,La lanza de Kalista que la vincula a un aliado Juramentado.,
3600,Lanza Negra de Kalista,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3600.png,La lanza de Kalista que la vincula a un aliado Juramentado.,
3742,Placa del Hombre Muerto,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3742.png,Ganas impulso al moverte antes de embestir a tus enemigos.,FlatHPPoolMod=350; FlatArmorMod=55; PercentMovementSpeedMod=0.04
3748,Hidra Titánica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3748.png,Causa daño de área en función de la vida del propietario.,FlatHPPoolMod=600; FlatPhysicalDamageMod=40
3801,Brazal Cristalino,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3801.png,Otorga Vida y Regeneración de Vida.,FlatHPPoolMod=200
3802,Capítulo Perdido,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3802.png,Restaura maná luego de subir de nivel.,FlatMPPoolMod=300; FlatMagicDamageMod=40
3803,Catalizador de Eones,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3803.png,,FlatMPPoolMod=375; FlatHPPoolMod=300
3814,Filo de la Noche,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3814.png,Bloquea habilidades enemigas periódicamente.,FlatHPPoolMod=250; FlatPhysicalDamageMod=50
3850,Filo del Robahechizos,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3850.png,Otorga oro y se mejora cuando dañas campeones enemigos.,FlatHPPoolMod=25; FlatMagicDamageMod=10
3851,Colmillo de Escarcha,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3851.png,,FlatHPPoolMod=70; FlatMagicDamageMod=15
3853,Fragmento de Hielo Puro,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3853.png,,FlatHPPoolMod=75; FlatMagicDamageMod=40
3854,Hombreras de Acero,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3854.png,Otorga oro y se mejora cuando ejecutas súbditos junto con aliados.,FlatHPPoolMod=50; FlatPhysicalDamageMod=4
3855,Hombreras de Acero Rúnico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3855.png,,FlatHPPoolMod=100; FlatPhysicalDamageMod=6
3857,Hombreras de Roca Blanca,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3857.png,,FlatHPPoolMod=250; FlatPhysicalDamageMod=15
3858,Escudo Reliquia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3858.png,Otorga oro y se mejora cuando ejecutas súbditos junto con aliados.,FlatHPPoolMod=50; FlatMagicDamageMod=7
3859,Escudo de Targón,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3859.png,,FlatHPPoolMod=100; FlatMagicDamageMod=10
3860,Baluarte de la Montaña,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3860.png,,FlatHPPoolMod=250; FlatMagicDamageMod=20
3862,Hoz Espectral,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3862.png,Otorga oro y se mejora cuando dañas campeones enemigos.,FlatHPPoolMod=25; FlatPhysicalDamageMod=6
3863,Creciente de Sombras,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3863.png,,FlatHPPoolMod=60; FlatPhysicalDamageMod=10
3864,Guadaña de Niebla Oscura,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3864.png,,FlatHPPoolMod=75; FlatPhysicalDamageMod=20
3865,Mapamundi,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3865.png,,FlatHPPoolMod=30
3866,Brújula Rúnica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3866.png,,FlatHPPoolMod=100
3867,Recompensa Mundial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3867.png,,FlatHPPoolMod=200
3869,Oposición Celestial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3869.png,,FlatHPPoolMod=200
3870,Tejesueños,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3870.png,,FlatHPPoolMod=200
3871,Espina Dimensional de Zaz'Zak,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3871.png,,FlatHPPoolMod=200
3876,Trineo del Solsticio,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3876.png,,FlatHPPoolMod=200
3877,Canción de Sangre,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3877.png,,FlatHPPoolMod=200
3901,<rarityLegendary>Fuego a Discreción</rarityLegendary><br><subtitleLeft><silver>500 Serpientes de Plata</silver></subtitleLeft>,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3901.png,Descarga de Cañones dispara a un ritmo creciente con el tiempo (6 oleadas adicionales a lo largo del efecto).,
3902,<rarityLegendary>Hija de la Muerte</rarityLegendary><br><subtitleLeft><silver>500 Serpientes de Plata</silver></subtitleLeft>,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3902.png,"Descarga de Cañones dispara una bala de cañón gigante adicional al centro de la Descarga, la cual inflige daño verdadero adicional y ralentiza.",
3903,<rarityLegendary>Subiendo la Moral</rarityLegendary><br><subtitleLeft><silver>500 Serpientes de Plata</silver></subtitleLeft>,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3903.png,Los aliados en la Descarga de Cañones obtienen velocidad de movimiento adicional.,
3916,Orbe del Olvido,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/3916.png,Aumenta el daño mágico.,FlatMagicDamageMod=25
4003,Salvavidas,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4003.png,Marca el suelo y te lleva de vuelta a la marca tras unos segundos.,FlatPhysicalDamageMod=25; PercentMovementSpeedMod=0.04
4004,Sable Espectral,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4004.png,Marca el suelo y te lleva de vuelta a la marca tras unos segundos.,FlatPhysicalDamageMod=50; PercentMovementSpeedMod=0.04
4005,Mandato Imperial,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4005.png,Aplaza el daño recibido.,FlatMagicDamageMod=60
4010,Maldición de la Vampiresa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4010.png,Obtendrás un escudo antihechizos tras infligir daño a un enemigo con una habilidad.,FlatHPPoolMod=350; FlatMagicDamageMod=60
4011,Espada del Amanecer Floreciente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4011.png,,FlatHPPoolMod=200; FlatMagicDamageMod=45
4012,Devorador de pecados,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4012.png,,FlatSpellBlockMod=45; FlatHPPoolMod=300; FlatArmorMod=45
4013,Trenza eléctrica,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4013.png,,FlatSpellBlockMod=30; FlatMagicDamageMod=70; FlatArmorMod=30
4014,Mazo de Hielo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4014.png,,FlatHPPoolMod=600; PercentAttackSpeedMod=0.6
4015,Perplejidad,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4015.png,,FlatMagicDamageMod=60; PercentMovementSpeedMod=0.05
4016,Promesa sin Palabras,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4016.png,,FlatMagicDamageMod=50
4017,Hacha de Fuego Infernal,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4017.png,,FlatPhysicalDamageMod=35
4401,Fuerza de la Naturaleza,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4401.png,"Velocidad de movimiento, resistencia mágica y regen. de vida máxima",FlatSpellBlockMod=55; FlatHPPoolMod=400; PercentMovementSpeedMod=0.04
4402,Relicario Enervante,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4402.png,Lanza hechizos para curar,FlatMPPoolMod=300; FlatHPPoolMod=400; FlatPhysicalDamageMod=30
4403,La Espátula Dorada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4403.png,¡Lo hace TODO!,FlatSpellBlockMod=30; FlatMPPoolMod=250; FlatHPPoolMod=250; FlatMagicDamageMod=120; FlatArmorMod=30; FlatCritChanceMod=0.3; FlatPhysicalDamageMod=70; PercentAttackSpeedMod=0.5; PercentLifeStealMod=0.1; PercentMovementSpeedMod=0.1
4628,Enfoque al Horizonte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4628.png,Inmovilizar a un campeón hace que le caiga un rayo.,FlatMagicDamageMod=75
4629,Impulso Cósmico,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4629.png,Grandes cantidades de reducción de enfriamiento.,FlatHPPoolMod=350; FlatMagicDamageMod=70; PercentMovementSpeedMod=0.04
4630,Joya Maldita,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4630.png,,FlatMagicDamageMod=25
4632,Barrera Esmeralda,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4632.png,,FlatSpellBlockMod=25; FlatMagicDamageMod=40
4633,Agrietador,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4633.png,,FlatHPPoolMod=350; FlatMagicDamageMod=70
4635,Mirada Absorbente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4635.png,,FlatHPPoolMod=250; FlatMagicDamageMod=20
4636,Cosechador Nocturno,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4636.png,,FlatHPPoolMod=300; FlatMagicDamageMod=90
4637,Abrazo Demoniaco,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4637.png,,FlatHPPoolMod=350; FlatMagicDamageMod=75
4638,Piedravigía Observadora,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4638.png,,FlatSpellBlockMod=15; FlatHPPoolMod=150; FlatArmorMod=10
4641,Piedravigía Agitadora,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4641.png,,FlatHPPoolMod=80
4642,Espejo de Vitrobandle,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4642.png,,FlatMagicDamageMod=20
4643,Piedravigía Alerta,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4643.png,,FlatSpellBlockMod=30; FlatHPPoolMod=250; FlatArmorMod=25
4644,Corona de la Reina Fragmentada,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4644.png,,FlatMPPoolMod=600; FlatHPPoolMod=250; FlatMagicDamageMod=85
4645,Lumbría,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4645.png,,FlatMagicDamageMod=110
4646,Descarga Tormentosa,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/4646.png,,FlatMagicDamageMod=90; PercentMovementSpeedMod=0.06
6029,Látigo Férreo,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6029.png,,FlatPhysicalDamageMod=30
6032,Estadística adicional,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6032.png,,
6035,Amanecer Plateado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6035.png,,FlatSpellBlockMod=40; FlatHPPoolMod=300; FlatPhysicalDamageMod=40
6333,Danza de la Muerte,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6333.png,,FlatArmorMod=50; FlatPhysicalDamageMod=60
6609,Sierraespada Quimpunk,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6609.png,,FlatHPPoolMod=450; FlatPhysicalDamageMod=45
6610,Cielo Desgarrado,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6610.png,,FlatHPPoolMod=400; FlatPhysicalDamageMod=45
6616,Báculo de Agua Fluyente,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6616.png,Tus curaciones y escudos reducen los efectos de control de masas y otorgan velocidad de movimiento.,FlatMagicDamageMod=35
6617,Renovador de Piedra Lunar,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6617.png,Tus curaciones y escudos tienen un menor enfriamiento y un mayor efecto en aliados con vida baja.,FlatHPPoolMod=200; FlatMagicDamageMod=25
6620,Ecos de Helia,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6620.png,"Inflige daño a enemigos con poca vida para activar una explosión maldita, que inflige daño y ralentiza a los enemigos cercanos.",FlatHPPoolMod=200; FlatMagicDamageMod=35
6621,Esfera del Amanecer,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6621.png,,FlatMagicDamageMod=45
6630,Bebedor de Sangre,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6630.png,,FlatHPPoolMod=400; FlatPhysicalDamageMod=55
6631,Rompeavances,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6631.png,,FlatHPPoolMod=450; FlatPhysicalDamageMod=40; PercentAttackSpeedMod=0.25
6632,Cercenador Divino,https://ddragon.leagueoflegends.com/cdn/16.9.1/img/item/6632.png,,FlatHPPoolMod=300; FlatPhysicalDamageMod=40
